year,ssp119,ssp126,ssp245,ssp370,ssp585
2047,0.008199999999999999,0.0089,0.01,0.010700000000000001,0.0116
2048,0.008199999999999999,0.0089,0.01,0.010700000000000001,0.0116
2049,0.008199999999999999,0.0089,0.01,0.010700000000000001,0.0116
2050,0.008199999999999999,0.0089,0.01,0.010700000000000001,0.0116
2051,0.007200000000000001,0.008300000000000002,0.009899999999999997,0.011199999999999998,0.0126
2052,0.007200000000000001,0.008300000000000002,0.009899999999999997,0.011199999999999998,0.0126
2053,0.007200000000000001,0.008300000000000002,0.009899999999999997,0.011199999999999998,0.0126
2054,0.007200000000000001,0.008300000000000002,0.009899999999999997,0.011199999999999998,0.0126
2055,0.007200000000000001,0.008300000000000002,0.009899999999999997,0.011199999999999998,0.0126
2056,0.007200000000000001,0.008300000000000002,0.009899999999999997,0.011199999999999998,0.0126
2057,0.007200000000000001,0.008300000000000002,0.009899999999999997,0.011199999999999998,0.0126
2058,0.007200000000000001,0.008300000000000002,0.009899999999999997,0.011199999999999998,0.0126
2059,0.007200000000000001,0.008300000000000002,0.009899999999999997,0.011199999999999998,0.0126
2060,0.007200000000000001,0.008300000000000002,0.009899999999999997,0.011199999999999998,0.0126
2061,0.008800000000000002,0.009999999999999998,0.011800000000000005,0.013699999999999995,0.015400000000000002
2062,0.008800000000000002,0.009999999999999998,0.011800000000000005,0.013699999999999995,0.015400000000000002
2063,0.008800000000000002,0.009999999999999998,0.011800000000000005,0.013699999999999995,0.015400000000000002
2064,0.008800000000000002,0.009999999999999998,0.011800000000000005,0.013699999999999995,0.015400000000000002
2065,0.008800000000000002,0.009999999999999998,0.011800000000000005,0.013699999999999995,0.015400000000000002
2066,0.008800000000000002,0.009999999999999998,0.011800000000000005,0.013699999999999995,0.015400000000000002
2067,0.008800000000000002,0.009999999999999998,0.011800000000000005,0.013699999999999995,0.015400000000000002
2068,0.008800000000000002,0.009999999999999998,0.011800000000000005,0.013699999999999995,0.015400000000000002
2069,0.008800000000000002,0.009999999999999998,0.011800000000000005,0.013699999999999995,0.015400000000000002
2070,0.008800000000000002,0.009999999999999998,0.011800000000000005,0.013699999999999995,0.015400000000000002
2071,0.008100000000000001,0.009799999999999998,0.0128,0.015500000000000003,0.017800000000000003
2072,0.008100000000000001,0.009799999999999998,0.0128,0.015500000000000003,0.017800000000000003
2073,0.008100000000000001,0.009799999999999998,0.0128,0.015500000000000003,0.017800000000000003
2074,0.008100000000000001,0.009799999999999998,0.0128,0.015500000000000003,0.017800000000000003
2075,0.008100000000000001,0.009799999999999998,0.0128,0.015500000000000003,0.017800000000000003
2076,0.008100000000000001,0.009799999999999998,0.0128,0.015500000000000003,0.017800000000000003
2077,0.008100000000000001,0.009799999999999998,0.0128,0.015500000000000003,0.017800000000000003
2078,0.008100000000000001,0.009799999999999998,0.0128,0.015500000000000003,0.017800000000000003
2079,0.008100000000000001,0.009799999999999998,0.0128,0.015500000000000003,0.017800000000000003
2080,0.008100000000000001,0.009799999999999998,0.0128,0.015500000000000003,0.017800000000000003
2081,0.008999999999999998,0.009600000000000008,0.0132,0.017100000000000004,0.020399999999999984
2082,0.008999999999999998,0.009600000000000008,0.0132,0.017100000000000004,0.020399999999999984
2083,0.008999999999999998,0.009600000000000008,0.0132,0.017100000000000004,0.020399999999999984
2084,0.008999999999999998,0.009600000000000008,0.0132,0.017100000000000004,0.020399999999999984
2085,0.008999999999999998,0.009600000000000008,0.0132,0.017100000000000004,0.020399999999999984
2086,0.008999999999999998,0.009600000000000008,0.0132,0.017100000000000004,0.020399999999999984
2087,0.008999999999999998,0.009600000000000008,0.0132,0.017100000000000004,0.020399999999999984
2088,0.008999999999999998,0.009600000000000008,0.0132,0.017100000000000004,0.020399999999999984
2089,0.008999999999999998,0.009600000000000008,0.0132,0.017100000000000004,0.020399999999999984
2090,0.008999999999999998,0.009600000000000008,0.0132,0.017100000000000004,0.020399999999999984
2091,0.008399999999999996,0.009799999999999998,0.01449999999999999,0.020200000000000006,0.02270000000000001
2092,0.008399999999999996,0.009799999999999998,0.01449999999999999,0.020200000000000006,0.02270000000000001
2093,0.008399999999999996,0.009799999999999998,0.01449999999999999,0.020200000000000006,0.02270000000000001
2094,0.008399999999999996,0.009799999999999998,0.01449999999999999,0.020200000000000006,0.02270000000000001
2095,0.008399999999999996,0.009799999999999998,0.01449999999999999,0.020200000000000006,0.02270000000000001
2096,0.008399999999999996,0.009799999999999998,0.01449999999999999,0.020200000000000006,0.02270000000000001
2097,0.008399999999999996,0.009799999999999998,0.01449999999999999,0.020200000000000006,0.02270000000000001
2098,0.008399999999999996,0.009799999999999998,0.01449999999999999,0.020200000000000006,0.02270000000000001
2099,0.008399999999999996,0.009799999999999998,0.01449999999999999,0.020200000000000006,0.02270000000000001
2100,0.008399999999999996,0.009799999999999998,0.01449999999999999,0.020200000000000006,0.02270000000000001
