year,ssp119,ssp126,ssp245,ssp370,ssp585
2043,0.004799999999999999,0.005299999999999999,0.0062,0.007000000000000001,0.0075000000000000015
2044,0.004799999999999999,0.005299999999999999,0.0062,0.007000000000000001,0.0075000000000000015
2045,0.004799999999999999,0.005299999999999999,0.0062,0.007000000000000001,0.0075000000000000015
2046,0.004799999999999999,0.005299999999999999,0.0062,0.007000000000000001,0.0075000000000000015
2047,0.004799999999999999,0.005299999999999999,0.0062,0.007000000000000001,0.0075000000000000015
2048,0.004799999999999999,0.005299999999999999,0.0062,0.007000000000000001,0.0075000000000000015
2049,0.004799999999999999,0.005299999999999999,0.0062,0.007000000000000001,0.0075000000000000015
2050,0.004799999999999999,0.005299999999999999,0.0062,0.007000000000000001,0.0075000000000000015
2051,0.0034000000000000002,0.004300000000000001,0.005800000000000002,0.006699999999999998,0.007799999999999999
2052,0.0034000000000000002,0.004300000000000001,0.005800000000000002,0.006699999999999998,0.007799999999999999
2053,0.0034000000000000002,0.004300000000000001,0.005800000000000002,0.006699999999999998,0.007799999999999999
2054,0.0034000000000000002,0.004300000000000001,0.005800000000000002,0.006699999999999998,0.007799999999999999
2055,0.0034000000000000002,0.004300000000000001,0.005800000000000002,0.006699999999999998,0.007799999999999999
2056,0.0034000000000000002,0.004300000000000001,0.005800000000000002,0.006699999999999998,0.007799999999999999
2057,0.0034000000000000002,0.004300000000000001,0.005800000000000002,0.006699999999999998,0.007799999999999999
2058,0.0034000000000000002,0.004300000000000001,0.005800000000000002,0.006699999999999998,0.007799999999999999
2059,0.0034000000000000002,0.004300000000000001,0.005800000000000002,0.006699999999999998,0.007799999999999999
2060,0.0034000000000000002,0.004300000000000001,0.005800000000000002,0.006699999999999998,0.007799999999999999
2061,0.005000000000000002,0.005799999999999997,0.0068000000000000005,0.008400000000000001,0.009400000000000002
2062,0.005000000000000002,0.005799999999999997,0.0068000000000000005,0.008400000000000001,0.009400000000000002
2063,0.005000000000000002,0.005799999999999997,0.0068000000000000005,0.008400000000000001,0.009400000000000002
2064,0.005000000000000002,0.005799999999999997,0.0068000000000000005,0.008400000000000001,0.009400000000000002
2065,0.005000000000000002,0.005799999999999997,0.0068000000000000005,0.008400000000000001,0.009400000000000002
2066,0.005000000000000002,0.005799999999999997,0.0068000000000000005,0.008400000000000001,0.009400000000000002
2067,0.005000000000000002,0.005799999999999997,0.0068000000000000005,0.008400000000000001,0.009400000000000002
2068,0.005000000000000002,0.005799999999999997,0.0068000000000000005,0.008400000000000001,0.009400000000000002
2069,0.005000000000000002,0.005799999999999997,0.0068000000000000005,0.008400000000000001,0.009400000000000002
2070,0.005000000000000002,0.005799999999999997,0.0068000000000000005,0.008400000000000001,0.009400000000000002
2071,0.004099999999999998,0.004800000000000004,0.007300000000000001,0.009200000000000003,0.010499999999999999
2072,0.004099999999999998,0.004800000000000004,0.007300000000000001,0.009200000000000003,0.010499999999999999
2073,0.004099999999999998,0.004800000000000004,0.007300000000000001,0.009200000000000003,0.010499999999999999
2074,0.004099999999999998,0.004800000000000004,0.007300000000000001,0.009200000000000003,0.010499999999999999
2075,0.004099999999999998,0.004800000000000004,0.007300000000000001,0.009200000000000003,0.010499999999999999
2076,0.004099999999999998,0.004800000000000004,0.007300000000000001,0.009200000000000003,0.010499999999999999
2077,0.004099999999999998,0.004800000000000004,0.007300000000000001,0.009200000000000003,0.010499999999999999
2078,0.004099999999999998,0.004800000000000004,0.007300000000000001,0.009200000000000003,0.010499999999999999
2079,0.004099999999999998,0.004800000000000004,0.007300000000000001,0.009200000000000003,0.010499999999999999
2080,0.004099999999999998,0.004800000000000004,0.007300000000000001,0.009200000000000003,0.010499999999999999
2081,0.0046999999999999984,0.004799999999999999,0.007299999999999996,0.010300000000000004,0.0124
2082,0.0046999999999999984,0.004799999999999999,0.007299999999999996,0.010300000000000004,0.0124
2083,0.0046999999999999984,0.004799999999999999,0.007299999999999996,0.010300000000000004,0.0124
2084,0.0046999999999999984,0.004799999999999999,0.007299999999999996,0.010300000000000004,0.0124
2085,0.0046999999999999984,0.004799999999999999,0.007299999999999996,0.010300000000000004,0.0124
2086,0.0046999999999999984,0.004799999999999999,0.007299999999999996,0.010300000000000004,0.0124
2087,0.0046999999999999984,0.004799999999999999,0.007299999999999996,0.010300000000000004,0.0124
2088,0.0046999999999999984,0.004799999999999999,0.007299999999999996,0.010300000000000004,0.0124
2089,0.0046999999999999984,0.004799999999999999,0.007299999999999996,0.010300000000000004,0.0124
2090,0.0046999999999999984,0.004799999999999999,0.007299999999999996,0.010300000000000004,0.0124
2091,0.0036000000000000034,0.004999999999999999,0.008000000000000007,0.0118,0.013300000000000001
2092,0.0036000000000000034,0.004999999999999999,0.008000000000000007,0.0118,0.013300000000000001
2093,0.0036000000000000034,0.004999999999999999,0.008000000000000007,0.0118,0.013300000000000001
2094,0.0036000000000000034,0.004999999999999999,0.008000000000000007,0.0118,0.013300000000000001
2095,0.0036000000000000034,0.004999999999999999,0.008000000000000007,0.0118,0.013300000000000001
2096,0.0036000000000000034,0.004999999999999999,0.008000000000000007,0.0118,0.013300000000000001
2097,0.0036000000000000034,0.004999999999999999,0.008000000000000007,0.0118,0.013300000000000001
2098,0.0036000000000000034,0.004999999999999999,0.008000000000000007,0.0118,0.013300000000000001
2099,0.0036000000000000034,0.004999999999999999,0.008000000000000007,0.0118,0.013300000000000001
2100,0.0036000000000000034,0.004999999999999999,0.008000000000000007,0.0118,0.013300000000000001
